Alder,Ash,Basswood,Beech,Birch,Cedar.juniper,Cherry,Elm,Fir,Hackberry,Hemlock,Hickory,Ironwood,Maple,Oak,Pine,Poplar,Spruce,Sycamore,Tamarack,Walnut,Willow
0.010360114,0.010360114,63.65661662,35.75536389,67.21517969,68.33441632,0.549058044,69.87571368,0.001894511,3.03E-13,78.02124272,0.001802208,9.026564042,56.11041714,4.720756368,157.359165,18.51587884,18.94325729,4.27E-13,42.17543091,3.27E-13,0.433277571
0.05223944,0.05223944,72.24763722,35.09609737,65.8766211,69.32607074,1.289526005,73.32167093,5.94E-06,3.06E-13,81.5191567,0.000445095,9.400052262,54.28490079,4.16404627,169.00441,18.75552097,18.62155963,4.39E-13,33.42852164,3.28E-13,0.324177252
0.109139525,0.109139525,68.98398477,8.862584161,60.50402146,60.47936869,1.108457098,54.67081015,5.51E-10,3.08E-13,75.63818672,0.000131041,7.99629734,46.58198115,2.906109787,166.9264318,16.75222916,19.62145563,4.51E-13,26.10634438,3.30E-13,0.199711519
0.023557083,0.023557083,55.87187961,0.159591567,53.01991689,47.91098097,0.46190081,31.62061431,1.90E-13,3.11E-13,65.49251958,4.18E-05,5.834048663,37.23689096,1.826870245,148.357041,13.01013472,20.04413796,4.63E-13,22.14677006,3.31E-13,0.10951977
6.50E-05,6.50E-05,40.03400129,0.000195916,45.85079262,35.73289652,0.15108736,16.28192513,1.77E-13,3.14E-13,54.46972889,1.31E-05,4.021421185,29.33535161,1.389209388,124.0033,9.601327425,18.38043286,4.76E-13,19.54944728,3.33E-13,0.058889538
6.43E-09,6.43E-09,26.7740558,1.51E-09,40.57842777,27.83963104,0.080454989,9.004042853,1.64E-13,3.17E-13,45.27426583,4.02E-06,2.910959408,24.35468728,1.150865043,91.17270014,7.500331961,16.93702094,4.89E-13,17.93383004,3.34E-13,0.03544839
2.93E-14,2.93E-14,17.11072976,1.63E-13,38.59870255,23.69962738,0.122311938,6.050030317,1.50E-13,3.20E-13,37.50678277,1.21E-06,2.468019486,23.85076573,0.992920064,67.14069164,6.887320087,16.84617788,5.02E-13,16.59968142,3.36E-13,0.026714095
2.87E-14,2.87E-14,10.75845617,1.60E-13,40.63673723,21.88785152,0.46193585,4.831056569,1.37E-13,3.22E-13,30.55921653,3.63E-07,2.414571778,28.66486629,0.968903857,57.26048739,7.331374278,18.92117708,5.15E-13,16.00752808,3.38E-13,0.026304399
2.82E-14,2.82E-14,6.937874394,1.53E-13,46.18224475,21.89258148,1.923641107,4.11225282,1.24E-13,3.25E-13,24.31448338,1.13E-07,2.50221289,37.80594828,1.223970131,53.8997196,8.277342376,22.91524765,5.29E-13,16.60461664,3.39E-13,0.032445379
2.78E-14,2.78E-14,4.927774306,1.43E-13,54.02809265,24.02897285,3.630904164,3.47158205,1.12E-13,3.28E-13,20.17566227,3.82E-08,2.524138433,46.61930642,2.249240086,56.14578387,9.463485257,27.29598749,5.43E-13,18.0687047,3.41E-13,0.046861976
2.75E-14,2.75E-14,4.222575729,1.31E-13,60.48701161,28.56493019,2.431424523,2.967242664,1.01E-13,3.31E-13,19.39440888,1.40E-08,2.368577991,47.63831146,5.299122904,61.01475016,11.09031875,29.19074629,5.57E-13,18.42855123,3.42E-13,0.073894483
1.36E-10,1.36E-10,4.647890805,1.19E-13,63.49587738,35.51666053,0.878161495,2.753414588,9.04E-14,3.34E-13,22.35426999,5.32E-09,2.148039781,42.83184911,12.54823999,59.75572814,12.9089301,28.18230443,5.71E-13,16.74273592,3.44E-13,0.119797287
1.57E-05,1.57E-05,6.88443754,1.08E-13,63.32624934,41.06380787,0.355476389,2.993367523,8.10E-14,3.37E-13,30.55155476,2.01E-09,2.174899581,38.66934413,24.9753344,48.26875164,14.00330447,25.29488412,5.86E-13,12.84315541,3.45E-13,0.18284649
0.011697177,0.011697177,14.163756,1.432731277,59.51598739,37.28050805,0.410337925,4.08667942,7.24E-14,3.40E-13,49.31336167,7.23E-10,3.045896221,38.34526386,34.76507588,39.92816752,13.37801704,18.78238512,6.01E-13,7.572829919,3.46E-13,0.228968002
0.073646795,0.073646795,29.79394592,0.291102528,54.91262399,27.52507712,0.040518771,6.104416646,6.46E-14,3.43E-13,79.50164019,6.74E-13,5.073490178,40.7705417,34.34816955,37.16259109,10.1968166,12.37993149,6.16E-13,4.218233793,3.47E-13,0.244776355
0.051298841,0.051298841,44.15232793,8.62E-14,51.78926986,19.59947242,3.13E-07,8.00551262,5.76E-14,3.46E-13,106.9979189,7.06E-13,7.856806795,43.45363162,26.04418513,34.22935783,5.773917451,9.094663207,6.31E-13,2.858979082,3.48E-13,0.246940499
0.063521783,0.063521783,32.88626277,8.23E-14,52.21356158,16.74170784,8.99E-14,7.416108821,5.13E-14,3.49E-13,116.0502393,7.40E-13,9.413180774,43.3011366,15.32912652,28.13312112,2.26718871,9.612296548,6.47E-13,2.847725951,3.49E-13,0.257512555
0.712207611,0.712207611,0.97056485,7.57E-14,39.89505128,33.54772138,6.54E-14,0.043417424,2.42E-14,3.72E-13,12.79271477,1.01E-12,5.996203636,28.1127875,18.99587667,37.31085069,1.474934462,29.61441199,7.64E-13,7.252335172,3.49E-13,0.711153376
0.304120991,0.304120991,0.716858084,7.63E-14,31.77160023,37.52382335,6.23E-14,0.016910741,2.21E-14,3.75E-13,5.989590485,1.06E-12,1.704425855,22.14188152,54.12980654,23.19606829,20.53866071,20.64637927,7.82E-13,5.254318463,3.49E-13,0.870746165
5.77E-14,5.77E-14,7.826516192,20.67454105,60.34727554,16.09678791,0.003363123,27.73227689,0.749583084,2.53E-13,157.2914008,0.003282425,1.619348933,37.71563558,0.09242095,81.12426778,1.829057395,0.006130904,2.39E-13,8.108440945,2.35E-13,0.437012537
5.73E-14,5.73E-14,9.619719343,18.18243486,79.66295271,23.95570532,0.000293578,33.188662,3.215444316,2.56E-13,125.4729949,0.003576294,1.97648525,40.54634047,0.056174404,70.83399154,1.163410045,0.05187104,2.46E-13,13.48934093,2.43E-13,0.371442213
5.67E-14,5.67E-14,13.71789092,21.6589603,79.74013266,31.24465562,4.71E-06,38.51213498,11.59283044,2.58E-13,123.8049897,0.011427066,2.386715884,44.87120079,0.105905993,76.036227,1.156509333,0.218535219,2.53E-13,15.99011756,2.50E-13,0.334505764
5.61E-14,5.61E-14,19.8417486,27.24701794,67.98405957,37.0001319,1.64E-08,42.57460645,24.81315522,2.60E-13,132.1699665,0.057514005,2.693844622,50.56319261,0.339040422,101.2549807,1.616289863,0.633080589,2.60E-13,16.38578361,2.57E-13,0.334988903
5.54E-14,5.54E-14,27.10493933,32.50306338,53.1828964,41.39287474,1.51E-13,44.05275347,29.59215104,2.63E-13,133.63004,0.288353166,2.91818717,57.36526477,1.263119507,161.5529966,2.885629282,1.442738844,2.68E-13,16.59674794,2.65E-13,0.390956293
1.17E-10,1.17E-10,34.20506142,36.72006732,41.34312254,46.1187614,1.50E-13,43.52742335,24.194703,2.65E-13,126.7896353,1.049655414,3.18891331,65.44899652,4.190195966,242.3933379,5.489274724,3.026702376,2.75E-13,17.25040635,7.39E-09,0.50568247
7.53E-07,7.53E-07,39.18564757,38.14879873,34.83998527,52.4249839,1.48E-13,40.95571074,15.76099704,2.67E-13,112.0529095,2.203575939,3.59299813,72.22495123,10.6451125,249.4607417,9.510966057,6.232833463,2.83E-13,18.3591867,2.87E-06,0.657893887
0.001475237,0.001475237,39.85937279,35.85691572,32.62471413,57.37120053,1.47E-13,35.23771743,9.472553519,2.70E-13,92.31240503,2.30489596,4.084192611,72.49439007,21.30169879,140.5371608,13.96779212,11.05415523,2.91E-13,18.97149663,0.000894185,0.752608439
0.113116878,0.113116878,34.91741567,31.14041058,34.06717276,53.43906148,1.45E-13,26.27976975,13.43530455,2.72E-13,75.05426549,1.043753133,4.555061921,66.89623976,32.94399915,57.60319428,17.61776103,12.83814962,3.00E-13,18.21969666,0.120154503,0.661133837
0.659094031,0.659094031,28.19022293,26.08810149,36.04135586,46.16765194,1.44E-13,18.15014346,11.62007058,2.75E-13,60.12977432,0.3263707,4.729597496,56.88545802,46.94173757,26.87715227,20.04972368,12.59121476,3.08E-13,17.92982687,1.612657799,0.470972557
0.78991343,0.78991343,22.39994647,21.95803804,37.14313673,38.26025543,2.17E-10,12.61098155,4.760128617,2.77E-13,49.82346205,0.101701644,4.446742751,46.22149261,58.72810804,20.6285254,21.29149754,12.20404653,3.17E-13,20.14039118,0.662611336,0.296540636
0.300371135,0.300371135,17.82561224,19.18832743,38.43955719,28.35244754,0.000123799,8.871102903,0.38337704,2.82E-13,47.02275125,0.029074565,3.14566126,35.10497081,52.5543255,43.61025709,20.58723861,13.57275898,3.35E-13,34.89533971,7.85E-07,0.120949325
0.288365721,0.288365721,21.45573607,22.55292895,40.75912387,31.35447354,0.00162041,11.04071898,0.199328845,2.84E-13,55.43395446,0.043965276,2.926729589,36.28801896,28.7965342,59.50336034,17.3026405,15.34703214,3.45E-13,44.6275813,5.20E-10,0.09366241
0.368722479,0.368722479,29.03293354,27.96067033,44.73506591,40.85035054,0.00112059,16.14931738,0.148124652,2.87E-13,64.44220674,0.113592933,3.145345435,39.17230827,10.18367238,62.94198199,13.57317044,17.4828542,3.54E-13,50.04473995,3.24E-13,0.087593999
0.64453209,0.64453209,37.88293629,31.9310868,52.01361182,50.41835727,0.000137345,23.7171649,0.143864886,2.90E-13,70.47527468,0.304656786,3.600095829,41.01378865,3.269814993,54.2225756,10.84686985,19.65462934,3.64E-13,50.08118193,3.26E-13,0.09598465
1.154809817,1.154809817,44.5909723,32.41392286,60.64068711,52.98069462,1.23E-05,31.42692629,0.116633161,2.92E-13,71.3879165,0.593448769,4.28336915,40.39588529,1.18308942,44.10699156,9.401171208,21.35079086,3.75E-13,44.15993433,3.28E-13,0.117317015
1.160032499,1.160032499,46.05902871,30.11614824,66.79822386,48.67751107,3.73E-06,34.91953632,0.035625087,2.95E-13,67.31861985,0.641041131,5.123694842,38.21177152,0.566722711,39.43511685,9.230554646,22.69321523,3.85E-13,37.07591789,3.29E-13,0.150345541
0.221614992,0.221614992,40.82103412,28.56085306,66.07127286,42.99437307,1.73E-05,30.11122623,0.001225154,2.97E-13,58.87856399,0.317059491,5.627699405,35.79694425,0.445790474,49.65800585,10.37364986,24.37524925,3.96E-13,33.51009399,3.80E-07,0.188976843
0.024892123,0.024892123,38.22736036,28.55638115,63.6807434,42.80591713,0.000286236,27.82743869,3.10E-05,3.00E-13,56.04363266,0.095303514,6.260454695,36.71856185,0.507132301,70.93319574,12.11692476,25.4135225,4.07E-13,34.11443235,0.015627457,0.233629286
0.002941713,0.002941713,41.86258311,30.26255069,63.18615721,50.34505732,0.005970546,32.27825413,1.75E-06,3.03E-13,61.16555447,0.02250436,7.316262653,41.91414547,0.761217957,101.8976574,13.73275379,25.09552949,4.18E-13,37.9241912,1.51894616,0.284628271
0.000538945,0.000538945,52.49473798,30.67892839,64.84822737,63.61352393,0.078664166,45.07371088,2.00E-07,3.05E-13,72.27772199,0.00505866,8.830592604,49.73265428,1.240167279,138.1963556,14.55258272,23.77816692,4.30E-13,39.92541943,0.001182207,0.333420961
0.000196252,0.000196252,67.43810428,24.88223763,65.95885895,75.17114934,0.436021395,61.83476818,8.85E-09,3.08E-13,82.86521702,0.001232909,10.18235171,55.34200184,1.69805503,173.3334747,14.57884773,22.76082716,4.42E-13,37.20127881,3.34E-13,0.350015355
0.000150791,0.000150791,78.29532827,11.52605228,63.46456476,74.01473697,0.851965662,67.2071561,2.21E-13,3.11E-13,84.27762536,0.000349807,10.0446992,54.7707849,1.66528534,201.3281108,14.07016694,23.22368968,4.54E-13,31.7176795,3.36E-13,0.305297115
0.000254025,0.000254025,77.14826409,2.178957466,57.27584562,60.88388921,0.651371383,53.92540748,2.11E-13,3.14E-13,76.03869746,0.00011016,8.366701294,49.40627904,1.220042237,220.3164207,12.8956022,24.55332107,4.66E-13,27.91643336,3.37E-13,0.222841259
0.000308915,0.000308915,62.19864906,0.944493683,51.0037509,44.50318704,0.256777988,31.5882015,1.99E-13,3.16E-13,64.84150219,3.58E-05,6.028229132,40.8430857,0.836387342,229.2223989,11.33992798,24.38547614,4.79E-13,26.18712291,3.39E-13,0.138428355
7.79E-05,7.79E-05,44.88615314,0.071682173,45.79512132,33.26280144,0.089608336,15.86909589,1.86E-13,3.19E-13,54.73439758,1.12E-05,4.120060788,32.34945774,0.810470827,198.6951497,9.473720535,23.2930817,4.92E-13,25.88280552,3.40E-13,0.081658725
2.81E-06,2.81E-06,30.49932582,0.000344109,42.89102342,26.83132548,0.050936948,8.176519569,1.72E-13,3.22E-13,47.19463674,3.35E-06,2.989326548,26.8579243,1.161243027,148.5038326,8.133302501,22.66138734,5.05E-13,25.43695805,3.42E-13,0.05111761
1.24E-08,1.24E-08,19.78352384,2.23E-06,43.52145205,24.17061538,0.091240678,5.429527795,1.58E-13,3.25E-13,41.17392643,9.95E-07,2.770543031,26.66827761,2.006574881,98.74318017,8.029682829,22.61888846,5.19E-13,22.58087288,3.44E-13,0.03871515
6.32E-11,6.32E-11,12.49989079,7.36E-09,47.48239062,23.76553733,0.376106204,4.505481581,1.44E-13,3.28E-13,35.3017225,3.08E-07,3.089033913,30.77837149,3.298181877,64.59974928,8.654081959,23.70060634,5.32E-13,18.50676644,3.46E-13,0.035978447
2.76E-14,2.76E-14,8.03171183,1.38E-13,53.48359702,23.7713001,1.657217396,4.106628096,1.31E-13,3.31E-13,29.32772681,1.01E-07,3.720671384,37.74177812,5.666904369,48.84702952,9.404190664,25.89375339,5.46E-13,15.19931773,3.47E-13,0.039798225
1.02E-10,1.02E-10,5.624385369,1.27E-13,59.00304133,24.02420501,3.578147422,3.747565885,1.18E-13,3.34E-13,25.20505714,3.53E-08,4.232396689,43.52752646,10.61454543,46.40826782,10.31043073,28.23191384,5.61E-13,13.12483245,3.49E-13,0.050484481
3.48E-08,3.48E-08,4.687568156,1.15E-13,62.48368609,26.77086083,2.598795362,3.408508444,1.06E-13,3.37E-13,25.48406858,1.30E-08,3.99500015,43.58589702,18.25283018,54.87029867,11.87482771,28.99158952,5.75E-13,11.49478353,3.51E-13,0.071174325
4.12E-05,4.12E-05,4.998468381,7.71E-08,63.38418596,32.61937776,0.74614446,3.235910553,9.55E-14,3.40E-13,30.80008435,4.86E-09,3.288937107,40.53009285,25.62560619,55.32769608,13.78284544,27.40148583,5.90E-13,9.746704973,3.52E-13,0.106051274
0.02136593,0.02136593,7.112941325,0.045349711,61.81184481,38.05107431,0.13119495,3.437038624,8.56E-14,3.43E-13,42.55662372,1.78E-09,2.935034083,38.93126326,29.55210336,42.39066232,14.59607159,23.07131405,6.05E-13,7.412116803,3.54E-13,0.153224806
0.382289613,0.382289613,13.3383486,17.52622763,58.50020737,36.31280147,0.011369364,4.25769841,7.66E-14,3.46E-13,64.26744061,6.18E-10,3.436434104,40.75000154,28.89953141,32.84987868,13.12945786,16.10705585,6.21E-13,4.810460661,3.55E-13,0.194960825
0.153587535,0.153587535,26.36223639,3.96E-05,54.53405084,27.60728654,2.66E-05,5.6540301,6.84E-14,3.49E-13,93.89506227,7.22E-13,5.274714069,45.28979827,25.0156038,31.51438617,9.338996286,10.20910316,6.36E-13,2.953112264,3.56E-13,0.214512337
0.017351317,0.017351317,38.05150472,7.25E-14,51.84088263,20.22118461,9.18E-14,6.539115892,6.11E-14,3.52E-13,116.6722996,7.57E-13,8.106529017,49.02896778,18.36202406,30.60356064,5.049386173,7.328827644,6.52E-13,2.111475738,3.57E-13,0.225890631
0.087174159,0.087174159,0.322992224,6.58E-14,34.78030906,32.6652135,6.48E-14,0.011907366,2.62E-14,3.78E-13,15.4135717,1.08E-12,3.293162184,25.70599271,18.91928867,25.5782556,4.140512093,25.60306328,7.91E-13,7.023969788,3.60E-13,0.978917731
0.023081425,0.023081425,0.175479932,6.68E-14,27.3314843,35.65242379,6.17E-14,0.005168636,2.40E-14,3.81E-13,5.255660267,1.13E-12,0.523673074,18.81252128,42.84571142,19.06168383,26.60706291,18.6879322,8.09E-13,5.117916341,3.59E-13,1.171932622
3.62E-07,3.62E-07,31.52936058,36.19543309,54.44867041,48.75036492,1.48E-13,43.57581254,7.603955758,2.69E-13,167.7179625,0.359515165,3.809530692,73.82580422,1.509392675,257.6512571,4.119618798,6.238207548,2.84E-13,23.59558522,2.82E-13,0.63735526
0.0005899,0.0005899,37.66202718,38.69020705,45.24944251,52.79766843,1.47E-13,39.33218055,11.41532819,2.72E-13,150.670597,0.801703397,4.703582688,80.41876992,4.130247312,245.8882542,6.991979268,12.41459547,2.93E-13,24.95717349,2.90E-13,0.815822355
0.212279931,0.212279931,39.49736409,38.40142379,40.74970636,52.9973116,1.45E-13,31.42609842,12.40519028,2.74E-13,123.4715375,0.915041772,5.623466588,79.32936405,9.529731222,149.596435,11.08340333,18.69973231,3.01E-13,24.71689059,8.03E-08,0.896854061
2.67335513,2.67335513,35.53148007,36.21206652,39.51968264,47.80704787,1.43E-13,21.33567317,7.536064735,2.77E-13,94.34049574,0.496116315,6.171265498,71.97385858,19.20314636,66.33061656,15.71341591,18.72974366,3.10E-13,21.88918723,0.000181312,0.749525543
2.384591665,2.384591665,29.41236327,33.10678994,39.6168415,40.13711429,1.41E-13,13.44592852,2.233943478,2.79E-13,71.11311545,0.178028407,6.153833212,60.21765929,32.73774973,32.08014608,20.51360174,15.19233086,3.18E-13,19.61676191,0.047428291,0.505072227
0.514656582,0.514656582,24.42167238,29.9394046,39.89292167,33.18985245,7.47E-11,8.909345702,0.320967904,2.82E-13,57.2299936,0.062304056,5.505134792,49.32431886,43.64252004,24.71243114,24.16862197,12.62886246,3.27E-13,20.21799235,0.396414239,0.302029381
0.031181287,0.031181287,35.12840995,32.64704233,50.20806283,44.51393957,0.001263452,13.88558463,0.001572409,2.92E-13,70.98590431,0.070722531,2.983922623,45.41830565,6.378495893,51.16536,12.46895681,18.52858719,3.66E-13,48.65275474,3.32E-13,0.068810016
0.152001858,0.152001858,45.04639719,34.45269318,59.09142543,53.35431631,0.000126223,22.24572364,0.00180259,2.94E-13,75.4697497,0.168274763,3.267151922,47.49233737,1.808012641,42.93578917,8.830243182,20.57366423,3.76E-13,50.99823341,3.35E-13,0.070892704
0.808593151,0.808593151,50.97110053,32.4088606,68.85089172,54.56758152,1.08E-05,30.63906853,0.001006915,2.97E-13,73.75873992,0.284392747,3.863241198,45.92286673,0.542439574,34.66657549,7.058503925,21.39793012,3.87E-13,46.11550241,3.36E-13,0.081599414
1.84629382,1.84629382,47.78718865,27.51636552,73.8500352,48.68243051,5.30E-06,31.15165043,9.15E-05,3.00E-13,66.67873334,0.251171206,4.803147363,41.23552417,0.213961486,32.41620588,6.964484383,21.72490371,3.98E-13,37.69019898,3.38E-13,0.098841351
0.855850782,0.855850782,39.97625448,23.7259026,71.33666183,42.4164368,2.64E-05,25.2910326,7.58E-07,3.02E-13,59.12867905,0.113302398,5.850925791,37.06440686,0.131240341,40.20061911,8.090061935,22.72407071,4.09E-13,31.21586147,3.39E-13,0.119818839
0.090408924,0.090408924,35.52700403,23.27564537,65.87907244,41.6805157,0.000510668,21.64835389,2.12E-09,3.05E-13,57.53696737,0.033409626,7.026174771,36.77707843,0.133483486,59.21195845,9.948263981,24.18949117,4.20E-13,28.77475374,6.54E-08,0.145830913
0.00248964,0.00248964,38.04865028,26.70069432,62.80035889,48.81320474,0.011458063,24.07925462,2.38E-13,3.08E-13,63.99104086,0.008708245,8.278265139,41.18381739,0.223684497,90.13794369,11.74697447,25.16926004,4.32E-13,30.20975047,0.041598101,0.182354562
3.52E-05,3.52E-05,47.99391843,30.7204168,63.16839891,62.69981937,0.120609584,33.70072231,2.38E-13,3.10E-13,76.12592708,0.002437222,9.394452841,48.90247768,0.436056409,127.0582484,12.49548319,25.38793549,4.44E-13,31.96068696,19.79400068,0.227911619
7.34E-07,7.34E-07,62.55336174,28.03955095,63.80649084,74.80505961,0.453780875,46.82360154,2.34E-13,3.13E-13,85.7529451,0.000755541,10.08625165,56.29976335,0.634810797,158.6657833,12.03253424,25.62521926,4.56E-13,30.60989799,0.154096042,0.261910423
6.62E-08,6.62E-08,74.3913017,14.4645147,61.36488297,72.61193654,0.613994242,53.17523239,2.27E-13,3.16E-13,84.64968496,0.000255196,9.800106092,59.53760139,0.571952377,181.5687961,11.05884853,26.33831078,4.69E-13,27.39972631,3.43E-13,0.260398993
8.05E-08,8.05E-08,74.15444708,4.271923288,56.13049011,57.26592321,0.35399883,45.81287905,2.17E-13,3.19E-13,75.0295682,8.86E-05,8.423050341,56.38823533,0.343635885,201.6716694,10.40752871,26.93572247,4.82E-13,25.86934639,3.45E-13,0.222045416
9.32E-07,9.32E-07,61.73452786,1.234312193,50.89068667,40.8032523,0.133626556,30.07270987,2.06E-13,3.22E-13,64.20895847,2.92E-05,6.546716205,47.67853911,0.21790541,230.1119244,10.25633477,26.58893246,4.95E-13,27.25727799,3.46E-13,0.165152542
1.63E-05,1.63E-05,46.60092885,0.113931286,47.24799944,30.51703119,0.053831747,16.69869508,1.93E-13,3.25E-13,55.38530979,8.91E-06,4.863341375,38.38570908,0.263450343,231.0360099,10.03988408,25.94809338,5.08E-13,29.54888647,3.48E-13,0.113617281
0.00010229,0.00010229,33.66898317,0.003093948,46.53403319,25.38571502,0.037101111,9.126267832,1.79E-13,3.27E-13,49.46986671,2.60E-06,3.806806593,32.40152084,0.67540612,194.1714538,9.707025386,25.79172494,5.22E-13,29.9003977,3.50E-13,0.077999521
0.000113197,0.000113197,23.35049621,0.00026616,49.08018638,23.13717448,0.064941115,5.930730764,1.65E-13,3.30E-13,45.33992428,7.66E-07,3.562876064,30.85749689,2.35818728,121.2256812,9.661789866,25.93960806,5.36E-13,26.08119208,3.52E-13,0.058064463
2.53E-05,2.53E-05,15.43992224,0.000831074,54.55425307,23.72007606,0.291043925,5.197558434,1.51E-13,3.33E-13,41.25407027,2.47E-07,4.241021291,33.04828549,5.824181407,63.72863681,10.18339447,25.59472042,5.50E-13,18.72101501,3.54E-13,0.050078183
2.60E-05,2.60E-05,10.15422682,0.000783163,60.44752735,23.67537919,1.321981985,4.987624362,1.37E-13,3.36E-13,36.60536628,8.50E-08,5.575994245,36.76020177,12.67921086,42.56507563,10.58091413,25.69096392,5.64E-13,12.71207755,3.56E-13,0.048305817
