"","id","handle","type","depth","geo_age","x","y"
"581","13029","SHARKEY","Radiocarbon_18440",1746.5,2464.06666888019,196353.664564324,942161.938543656
"582","13029","SHARKEY","Radiocarbon_18441",2001.3,3933.57771098222,196353.664564324,942161.938543656
"583","13029","SHARKEY","Radiocarbon_18442",2365,5485.42764002056,196353.664564324,942161.938543656
"584","13029","SHARKEY","Radiocarbon_18443",2730.5,7427.35630035235,196353.664564324,942161.938543656
"585","13029","SHARKEY","Radiocarbon_18444",2865.5,7806.26760975732,196353.664564324,942161.938543656
"586","13029","SHARKEY","Radiocarbon_18445",2935.5,8709.03965112091,196353.664564324,942161.938543656
"587","13029","SHARKEY","Radiocarbon_18446",2971,10092.8219294014,196353.664564324,942161.938543656
"588","13029","SHARKEY","Radiocarbon_18447",2977.5,10416.3997496691,196353.664564324,942161.938543656
"589","13029","SHARKEY","Radiocarbon_18448",2989.5,11010.264804612,196353.664564324,942161.938543656
"590","13029","SHARKEY","Radiocarbon_18449",2994,11227.9633301897,196353.664564324,942161.938543656
"591","13032","KIMBLE","Core top_18464",1550,-52.128185330853,157328.313411382,905317.351926584
"592","13032","KIMBLE","Presettlement_paleon",1910.5,323.224484917567,157328.313411382,905317.351926584
"593","13032","KIMBLE","Radiocarbon_18466",1974.5,910.859531769498,157328.313411382,905317.351926584
"594","13032","KIMBLE","Radiocarbon_18467",2154.5,1917.1127837764,157328.313411382,905317.351926584
"595","13032","KIMBLE","Radiocarbon_18468",2174,1970.98806215416,157328.313411382,905317.351926584
"596","13032","KIMBLE","Radiocarbon_18469",2334.4,2468.2478809776,157328.313411382,905317.351926584
"597","13032","KIMBLE","Radiocarbon_18470",2600.5,4308.43121884379,157328.313411382,905317.351926584
"598","13032","KIMBLE","Radiocarbon_18471",2856,6361.24188770144,157328.313411382,905317.351926584
"599","13032","KIMBLE","Radiocarbon_18472",2966.5,7486.51393652155,157328.313411382,905317.351926584
"600","13032","KIMBLE","Radiocarbon_18473",3139,8787.55291491952,157328.313411382,905317.351926584
"601","13032","KIMBLE","Radiocarbon_18474",3405,12482.8034771212,157328.313411382,905317.351926584
"602","13047","IRWINSMT","Core top_18510",0,-49.450511485841,971569.65197355,939666.976445116
"603","13047","IRWINSMT","Presettlement_paleon",16.5,23.3385971039026,971569.65197355,939666.976445116
"604","13047","IRWINSMT","Radiocarbon_18512",28.5,567.280835335668,971569.65197355,939666.976445116
"605","13047","IRWINSMT","Radiocarbon_18513",41.5,767.937959325432,971569.65197355,939666.976445116
"606","13047","IRWINSMT","Radiocarbon_18514",55.5,1036.20629100677,971569.65197355,939666.976445116
"607","13047","IRWINSMT","Radiocarbon_18515",58.5,1451.01755354515,971569.65197355,939666.976445116
"608","13047","IRWINSMT","Radiocarbon_18516",63.5,1941.5998182978,971569.65197355,939666.976445116
"609","13047","IRWINSMT","Radiocarbon_18517",77.5,2619.43911990271,971569.65197355,939666.976445116
"610","13047","IRWINSMT","Radiocarbon_18518",82.5,2821.70811765877,971569.65197355,939666.976445116
"611","13047","IRWINSMT","Radiocarbon_18519",94.5,3981.31125529524,971569.65197355,939666.976445116
"612","13047","IRWINSMT","Radiocarbon_18520",102.5,4819.46923256341,971569.65197355,939666.976445116
"613","13047","IRWINSMT","Radiocarbon_18521",103.5,4883.08797303014,971569.65197355,939666.976445116
"614","13047","IRWINSMT","Radiocarbon_18522",106.5,5000.61263655317,971569.65197355,939666.976445116
"615","13047","IRWINSMT","Radiocarbon_18523",110.5,5059.73044868069,971569.65197355,939666.976445116
"616","13047","IRWINSMT","Radiocarbon_18524",116.5,5164.12742099348,971569.65197355,939666.976445116
"617","13047","IRWINSMT","Radiocarbon_18525",118.5,5212.61311758898,971569.65197355,939666.976445116
"618","13047","IRWINSMT","Radiocarbon_18526",121.5,5315.43492800899,971569.65197355,939666.976445116
"619","13047","IRWINSMT","Radiocarbon_18527",122.5,5359.73995332458,971569.65197355,939666.976445116
"620","13047","IRWINSMT","Radiocarbon_18528",126.5,5501.99081046668,971569.65197355,939666.976445116
"621","13047","IRWINSMT","Radiocarbon_18529",127.5,5522.98300636876,971569.65197355,939666.976445116
"622","13047","IRWINSMT","Radiocarbon_18530",131.5,5611.60066288702,971569.65197355,939666.976445116
"623","13047","IRWINSMT","Radiocarbon_18531",139.5,5875.4325138471,971569.65197355,939666.976445116
"624","13047","IRWINSMT","Radiocarbon_18532",175.5,6646.22483846675,971569.65197355,939666.976445116
"625","13047","IRWINSMT","Radiocarbon_18533",219.5,7150.97621336606,971569.65197355,939666.976445116
"626","13051","WESTOLAF","Presettlement_paleon",165,84.0914384685301,14557.6549802276,1194129.09633485
"627","13051","WESTOLAF","Radiocarbon_18567",254,1215.98975928336,14557.6549802276,1194129.09633485
"628","13051","WESTOLAF","Radiocarbon_18568",453,2212.93019531917,14557.6549802276,1194129.09633485
"629","13051","WESTOLAF","Radiocarbon_18569",612.5,2621.45976032286,14557.6549802276,1194129.09633485
"630","13051","WESTOLAF","Radiocarbon_18570",758,3191.72388485302,14557.6549802276,1194129.09633485
"631","13051","WESTOLAF","Radiocarbon_18571",916,3638.15569333494,14557.6549802276,1194129.09633485
"632","13051","WESTOLAF","Radiocarbon_18572",1106,4512.50478013904,14557.6549802276,1194129.09633485
"633","13051","WESTOLAF","Radiocarbon_18573",1236,4972.52371397469,14557.6549802276,1194129.09633485
"634","13051","WESTOLAF","Radiocarbon_18574",1468,6679.93171541719,14557.6549802276,1194129.09633485
"635","13051","WESTOLAF","Radiocarbon_18575",1553,7501.08487989685,14557.6549802276,1194129.09633485
"636","13051","WESTOLAF","Radiocarbon_18576",1655,8987.26343170515,14557.6549802276,1194129.09633485
"637","13056","OAKGLEN","Core top_19495",165,-29.0935904294359,213443.296186673,865674.709662242
"638","13056","OAKGLEN","Presettlement_paleon",258,115.768010430512,213443.296186673,865674.709662242
"639","13057","CAMPLAKE","Core top_19497",0,-29.9195548903509,54770.3976843801,1053373.83261386
"640","13057","CAMPLAKE","Presettlement_paleon",40,88.0283107672608,54770.3976843801,1053373.83261386
"641","13060","ADELINE","Core top_30175",0,-60.9395625975648,392090.017961711,1111623.90980303
"642","13060","ADELINE","Presettlement_paleon",28.5,31.8468612448303,392090.017961711,1111623.90980303
"643","13060","ADELINE","Radiocarbon_30177",42,320.215389456597,392090.017961711,1111623.90980303
"644","13060","ADELINE","Radiocarbon_30178",84,1566.49583216028,392090.017961711,1111623.90980303
"645","13060","ADELINE","Radiocarbon_30179",122,2235.95244026937,392090.017961711,1111623.90980303
"646","13060","ADELINE","Radiocarbon_30180",146,2770.44090799742,392090.017961711,1111623.90980303
"647","13060","ADELINE","Radiocarbon_30181",176,4106.42188580722,392090.017961711,1111623.90980303
"648","13069","ELEVENS","Core top_30182",0,-54.6597707536534,367932.922498393,1122918.95384117
"649","13069","ELEVENS","Presettlement_paleon",26.5,33.5817628777413,367932.922498393,1122918.95384117
"650","13069","ELEVENS","Radiocarbon_30184",51,473.842889089074,367932.922498393,1122918.95384117
"651","13069","ELEVENS","Radiocarbon_30185",70.5,829.555087456757,367932.922498393,1122918.95384117
"652","13069","ELEVENS","Radiocarbon_30186",95,1028.75193666195,367932.922498393,1122918.95384117
"653","13069","ELEVENS","Radiocarbon_30187",125.5,1462.78322252918,367932.922498393,1122918.95384117
"654","13069","ELEVENS","Radiocarbon_30188",152,1836.42443408931,367932.922498393,1122918.95384117
"655","13069","ELEVENS","Radiocarbon_30189",205.5,2483.02665397602,367932.922498393,1122918.95384117
"656","13069","ELEVENS","Radiocarbon_30190",272,3290.11114462943,367932.922498393,1122918.95384117
"657","13069","ELEVENS","Radiocarbon_30191",300.5,3660.53196817606,367932.922498393,1122918.95384117
"658","13071","ESKALAKE","Core top_30192",0,-59.7399841610344,423500.653024989,984376.704735822
"659","13071","ESKALAKE","Presettlement_paleon",17.5,-16.5836249513599,423500.653024989,984376.704735822
"660","13071","ESKALAKE","Radiocarbon_30194",65,597.121809511863,423500.653024989,984376.704735822
"661","13071","ESKALAKE","Radiocarbon_30195",137,1407.97469376491,423500.653024989,984376.704735822
"662","13071","ESKALAKE","Radiocarbon_30196",151,1709.64964643759,423500.653024989,984376.704735822
"663","13071","ESKALAKE","Radiocarbon_30197",270,3417.45758830521,423500.653024989,984376.704735822
"664","13073","FALLISON","Core top_30198",0,-54.9531851718494,507717.032464717,1066569.93619601
"665","13073","FALLISON","Presettlement_paleon",23.5,17.0746568145296,507717.032464717,1066569.93619601
"666","13073","FALLISON","Radiocarbon_30200",51,462.464516751816,507717.032464717,1066569.93619601
"667","13073","FALLISON","Radiocarbon_30201",89,1005.40970589692,507717.032464717,1066569.93619601
"668","13073","FALLISON","Radiocarbon_30202",129,1872.68458656558,507717.032464717,1066569.93619601
"669","13073","FALLISON","Radiocarbon_30203",266,6405.95072651407,507717.032464717,1066569.93619601
"670","13073","FALLISON","Radiocarbon_30204",299,7800.86812791963,507717.032464717,1066569.93619601
"671","13097","GLIMML1","Core top_30226",0,-42.9904121227115,532722.847691788,1089610.9794462
"672","13097","GLIMML1","Radiocarbon_30221",79,3332.61451203411,532722.847691788,1089610.9794462
"673","13097","GLIMML1","Radiocarbon_30222",150,5211.07002206037,532722.847691788,1089610.9794462
"674","13097","GLIMML1","Radiocarbon_30223",190,6074.26282153546,532722.847691788,1089610.9794462
"675","13097","GLIMML1","Radiocarbon_30224",270,9072.49693282929,532722.847691788,1089610.9794462
"676","13097","GLIMML1","Radiocarbon_30225",295,10065.028608444,532722.847691788,1089610.9794462
"677","14270","BASSK","Core top_30514",2,-42.014708405043,90982.3483906685,1024720.70558696
"678","14270","BASSK","Settlement_30515",43,94.7060750081961,90982.3483906685,1024720.70558696
"679","14270","BASSK","Radiocarbon_30511",77,454.339050970374,90982.3483906685,1024720.70558696
"680","14270","BASSK","Radiocarbon_30512",153,850.595636149472,90982.3483906685,1024720.70558696
"681","14270","BASSK","Radiocarbon_30513",201,1077.12477643338,90982.3483906685,1024720.70558696
"682","14403","SALLIE","Core top_30745",0,-20.0148836110542,39523.7422069894,1209660.75208467
"683","14403","SALLIE","Ambrosia rise_30747",48,71.9340653755747,39523.7422069894,1209660.75208467
"684","14410","TOWER1","Core top_30752",0,-53.9899707305936,786467.312931123,1112121.26841985
"685","14410","TOWER1","Radiocarbon_30753",90,2475.88438684703,786467.312931123,1112121.26841985
"686","14410","TOWER1","Radiocarbon_30754",155,3651.10021120297,786467.312931123,1112121.26841985
"687","14410","TOWER1","Radiocarbon_30755",204,4030.35468200119,786467.312931123,1112121.26841985
"688","14410","TOWER1","Radiocarbon_30756",239,4707.46272200164,786467.312931123,1112121.26841985
"689","14410","TOWER1","Radiocarbon_30757",256,4932.81368965,786467.312931123,1112121.26841985
"690","14410","TOWER1","Radiocarbon_30758",260,4981.90924372854,786467.312931123,1112121.26841985
"691","14410","TOWER1","Radiocarbon_30759",275,5447.69320548516,786467.312931123,1112121.26841985
"692","14410","TOWER1","Radiocarbon_30760",281,5536.80228253292,786467.312931123,1112121.26841985
"693","14410","TOWER1","Radiocarbon_30761",336,6393.97326598151,786467.312931123,1112121.26841985
"694","14410","TOWER1","Radiocarbon_30762",390,7561.32072763174,786467.312931123,1112121.26841985
"695","14410","TOWER1","Radiocarbon_30763",443,8706.70519572548,786467.312931123,1112121.26841985
"696","14443","TOWER4","Core top_30805",0,-54.9503758812985,786467.312931123,1112121.26841985
"697","14443","TOWER4","Radiocarbon_30806",59,503.307284083818,786467.312931123,1112121.26841985
"698","14889","TOWER6","Core top_31760",0,-55.9272875894134,786467.312931123,1112121.26841985
"699","14889","TOWER6","Radiocarbon_31761",58,443.660246899285,786467.312931123,1112121.26841985
"700","14889","TOWER6","Radiocarbon_31762",147,1710.07882866683,786467.312931123,1112121.26841985
"701","17993","TOWER7","Core top_38358",0,-55.9963153857611,786467.312931123,1112121.26841985
"702","17993","TOWER7","Radiocarbon_38355",86.5,890.273260454308,786467.312931123,1112121.26841985
"703","17993","TOWER7","Radiocarbon_38356",142.5,1691.94488092927,786467.312931123,1112121.26841985
"704","17993","TOWER7","Radiocarbon_38357",176.5,2208.07668084006,786467.312931123,1112121.26841985
"705","14435","MNPPJL","Core top_30797",0,-30.0039535085765,64521.7856262943,1056154.65291163
"706","14435","MNPPJL","Ambrosia rise_30798",30,86.6663652942905,64521.7856262943,1056154.65291163
"707","14446","HELLHOLE","Core top_30808",0,-53.9393870837715,305160.267847258,1063039.71313583
"708","14446","HELLHOLE","Presettlement_paleon",16.5,11.3400268468655,305160.267847258,1063039.71313583
"709","14446","HELLHOLE","Radiocarbon_30810",42.5,581.541975601824,305160.267847258,1063039.71313583
"710","14446","HELLHOLE","Radiocarbon_30811",75.5,1013.14312239153,305160.267847258,1063039.71313583
"711","14446","HELLHOLE","Radiocarbon_30812",135.5,2166.91276032133,305160.267847258,1063039.71313583
"712","14446","HELLHOLE","Radiocarbon_30813",199.5,3127.80956465097,305160.267847258,1063039.71313583
"713","14446","HELLHOLE","Radiocarbon_30814",255.5,4119.66420279165,305160.267847258,1063039.71313583
"714","14535","LILY","Core top_31011",2,-45.0860141642133,172806.603751008,900362.916952259
"715","14535","LILY","Settlement_31012",101,95.171807282865,172806.603751008,900362.916952259
"716","14535","LILY","Radiocarbon_31013",131,250.116800471652,172806.603751008,900362.916952259
"717","14535","LILY","Radiocarbon_31014",185,703.365403430736,172806.603751008,900362.916952259
"718","14537","KELLYDUD","Core top_31019",2,-37.922401521528,196745.946548147,915414.927218457
"719","14537","KELLYDUD","Settlement_31020",30,88.1520464002001,196745.946548147,915414.927218457
"720","14537","KELLYDUD","Radiocarbon_31021",41,541.706293912548,196745.946548147,915414.927218457
"721","14537","KELLYDUD","Radiocarbon_31022",161,6448.16606280821,196745.946548147,915414.927218457
"722","14539","MARTHA","Core top_31028",2,-44.0336609998288,178686.46401102,1006111.62596011
"723","14539","MARTHA","Settlement_31029",67,94.868217913156,178686.46401102,1006111.62596011
"724","14539","MARTHA","Radiocarbon_31030",70,94.8751049432815,178686.46401102,1006111.62596011
"725","14539","MARTHA","Radiocarbon_31031",101,1633.65620267357,178686.46401102,1006111.62596011
"726","14539","MARTHA","Radiocarbon_31032",131,2351.88948954711,178686.46401102,1006111.62596011
"727","14626","MINNREG","Core top_31269",2,-41.9674544416968,204994.092643534,952398.525767773
"728","14626","MINNREG","Settlement_31270",45,48.9024262148657,204994.092643534,952398.525767773
"729","14626","MINNREG","Radiocarbon_31271",118,518.499351024745,204994.092643534,952398.525767773
"730","14626","MINNREG","Radiocarbon_31272",162,693.186910544566,204994.092643534,952398.525767773
"731","14626","MINNREG","Radiocarbon_31273",177,763.245613564003,204994.092643534,952398.525767773
"732","14631","AMBER","Core top_31288",0,-42.9913981114551,97770.6557846897,844749.98277805
"733","14631","AMBER","Settlement_31289",58,90.8417738604339,97770.6557846897,844749.98277805
"734","14631","AMBER","Radiocarbon_31290",109,424.630264058621,97770.6557846897,844749.98277805
"735","14631","AMBER","Radiocarbon_31291",181,927.577556148643,97770.6557846897,844749.98277805
"736","14633","CAMP","Core top_31296",2,-42.948776303166,151459.501589684,1012019.10822585
"737","14633","CAMP","Settlement_31297",54,90.6500759518526,151459.501589684,1012019.10822585
"738","14633","CAMP","Radiocarbon_31298",97,609.422539507765,151459.501589684,1012019.10822585
"739","14633","CAMP","Radiocarbon_31299",185,1584.50414671744,151459.501589684,1012019.10822585
"740","14635","CRYSTAL","Core top_31304",2,-44.0057987785016,208606.184523449,911575.845994256
"741","14635","CRYSTAL","Settlement_31305",53,106.441020746195,208606.184523449,911575.845994256
"742","14635","CRYSTAL","Radiocarbon_31306",74,362.236231587327,208606.184523449,911575.845994256
"743","14635","CRYSTAL","Radiocarbon_31307",178,1833.21177676791,208606.184523449,911575.845994256
"744","14637","FISHL","Core top_31312",2,-41.9522100484027,171303.258385007,904668.670269736
"745","14637","FISHL","Settlement_31313",50,88.1881854335492,171303.258385007,904668.670269736
"746","14637","FISHL","Radiocarbon_31314",112,473.148617443087,171303.258385007,904668.670269736
"747","14637","FISHL","Radiocarbon_31315",160,742.460716532492,171303.258385007,904668.670269736
"748","14639","FISHS","Core top_31321",2,-44.0078437284801,193496.337612673,949170.937198225
"749","14639","FISHS","Settlement_31322",69,96.2884411521368,193496.337612673,949170.937198225
"750","14639","FISHS","Radiocarbon_31323",106,670.960337042218,193496.337612673,949170.937198225
"751","14639","FISHS","Radiocarbon_31324",108,706.93410345874,193496.337612673,949170.937198225
"752","14639","FISHS","Radiocarbon_31325",162,1611.62733916249,193496.337612673,949170.937198225
"753","14641","EAGLEL","Core top_31330",2,-45.0522389530408,158575.794273149,971375.84276955
"754","14641","EAGLEL","Settlement_31331",91,99.137492260911,158575.794273149,971375.84276955
"755","14641","EAGLEL","Radiocarbon_31332",123,588.907219245199,158575.794273149,971375.84276955
"756","14641","EAGLEL","Radiocarbon_31333",173,1535.99746653907,158575.794273149,971375.84276955
"757","14643","EMILY_NE","Core top_31338",2,-45.0665741203378,152853.918780473,916560.285063892
"758","14643","EMILY_NE","Settlement_31339",101,100.825360268792,152853.918780473,916560.285063892
"759","14643","EMILY_NE","Radiocarbon_31340",118,354.682942860334,152853.918780473,916560.285063892
"760","14643","EMILY_NE","Radiocarbon_31341",160,844.94779581913,152853.918780473,916560.285063892
"761","14645","FULLER","Core top_31346",2,-43.0205665561345,156698.403940334,1040482.08819966
"762","14645","FULLER","Settlement_31347",53,92.8470660801024,156698.403940334,1040482.08819966
"763","14645","FULLER","Radiocarbon_31348",108,745.403106830898,156698.403940334,1040482.08819966
"764","14645","FULLER","Radiocarbon_31349",182,1811.33529406635,156698.403940334,1040482.08819966
"765","14933","NELSONMI","Core top_31859",0,-46.0376709802402,835863.525509686,1075635.78525994
"766","14933","NELSONMI","Radiocarbon_31860",6.5,-5.00092395970554,835863.525509686,1075635.78525994
"767","14933","NELSONMI","Ambrosia rise_31861",12,17.0981578654725,835863.525509686,1075635.78525994
"768","14933","NELSONMI","Radiocarbon_31862",70.5,1019.26792809044,835863.525509686,1075635.78525994
"769","14933","NELSONMI","Radiocarbon_31863",114,2905.69961772883,835863.525509686,1075635.78525994
"770","14933","NELSONMI","Radiocarbon_31864",126.5,3090.55363612008,835863.525509686,1075635.78525994
"771","14933","NELSONMI","Radiocarbon_31865",166.5,4357.38753050857,835863.525509686,1075635.78525994
"772","14933","NELSONMI","Radiocarbon_31866",206.5,6352.9836428646,835863.525509686,1075635.78525994
"773","14933","NELSONMI","Radiocarbon_31867",218.5,7347.02462513771,835863.525509686,1075635.78525994
"774","15032","MUDLKMI","Core top_32220",0,-47.6411863134535,616273.445463919,1185852.88006616
"775","15032","MUDLKMI","Ambrosia rise_32221",19,-47.6288590741274,616273.445463919,1185852.88006616
"776","15032","MUDLKMI","Radiocarbon_32222",109,1312.85181345513,616273.445463919,1185852.88006616
"777","15032","MUDLKMI","Radiocarbon_32223",185,2603.86640387606,616273.445463919,1185852.88006616
"778","15032","MUDLKMI","Radiocarbon_32224",296,5336.23450879036,616273.445463919,1185852.88006616
"779","15032","MUDLKMI","Radiocarbon_32225",338,6597.6208250531,616273.445463919,1185852.88006616
"780","15032","MUDLKMI","Radiocarbon_32226",396,7807.09197145432,616273.445463919,1185852.88006616
"781","15032","MUDLKMI","Radiocarbon_32227",438,8285.12270652944,616273.445463919,1185852.88006616
"782","15032","MUDLKMI","Radiocarbon_32228",594,9901.9718476344,616273.445463919,1185852.88006616
"783","15035","LILYMI","Core top_32238",0,-42.3390834584838,564110.659326013,1276716.31642269
"784","15035","LILYMI","Radiocarbon_32239",315,2181.8876941589,564110.659326013,1276716.31642269
"785","15035","LILYMI","Radiocarbon_32240",352,2627.05946324646,564110.659326013,1276716.31642269
"786","15035","LILYMI","Radiocarbon_32241",475,4169.5140513504,564110.659326013,1276716.31642269
"787","15035","LILYMI","Radiocarbon_32242",627,6270.67813164879,564110.659326013,1276716.31642269
"788","15035","LILYMI","Radiocarbon_32243",749,8592.06468354781,564110.659326013,1276716.31642269
"789","15035","LILYMI","Radiocarbon_32244",887.5,10656.5891217766,564110.659326013,1276716.31642269
"790","15167","MNCLEB","Core top_32740",0,-26.7540432370851,97540.3846250611,1247722.5106476
"791","15167","MNCLEB","Ambrosia rise_32741",17.5,60.8422499912167,97540.3846250611,1247722.5106476
"792","15168","MNCLEC","Core top_32742",0,-27.810958147837,97540.3846250611,1247722.5106476
"793","15168","MNCLEC","Ambrosia rise_32743",25,67.4614666926607,97540.3846250611,1247722.5106476
"794","15169","MNCLE4","Core top_32744",0,-27.8847105996759,97540.3846250611,1247722.5106476
"795","15169","MNCLE4","Ambrosia rise_32745",27.5,70.231340123259,97540.3846250611,1247722.5106476
"796","15219","MNCLED","Core top_32919",0,-19.9467171994896,97540.3846250611,1247722.5106476
"797","15219","MNCLED","Ambrosia rise_32920",32,59.5578720438694,97540.3846250611,1247722.5106476
"798","15269","MNCLEL","Annual laminations (v",46,64.3204919249159,97540.3846250611,1247722.5106476
"799","15269","MNCLEL","Ambrosia rise_33099",46.5,64.3212736878293,97540.3846250611,1247722.5106476
"800","15269","MNCLEL","Annual laminations (v",47,64.3220554507427,97540.3846250611,1247722.5106476
"801","15269","MNCLEL","Annual laminations (v",48,64.3236189765696,97540.3846250611,1247722.5106476
"802","15269","MNCLEL","Annual laminations (v",51,64.3283095540502,97540.3846250611,1247722.5106476
"803","15269","MNCLEL","Annual laminations (v",55,83.056119014932,97540.3846250611,1247722.5106476
"804","15269","MNCLEL","Annual laminations (v",57,91.9494619108591,97540.3846250611,1247722.5106476
"805","15269","MNCLEL","Annual laminations (v",60,104.583633502979,97540.3846250611,1247722.5106476
"806","15269","MNCLEL","Annual laminations (v",62,113.271221580365,97540.3846250611,1247722.5106476
"807","15269","MNCLEL","Annual laminations (v",65,126.699814220404,97540.3846250611,1247722.5106476
"808","15269","MNCLEL","Annual laminations (v",68,142.183712512718,97540.3846250611,1247722.5106476
"809","15269","MNCLEL","Annual laminations (v",72,163.760480651735,97540.3846250611,1247722.5106476
"810","15228","MNBCSC","Core top_32946",0,-19.6626033798548,41243.7975616644,1212941.49212861
"811","15228","MNBCSC","Settlement_32947",54,77.9643909690033,41243.7975616644,1212941.49212861
"812","15252","MNCLSQ","Core top_33052",0,-22.981102100499,94074.418584051,1252639.05704606
"813","15252","MNCLSQ","Ambrosia rise_33053",6.05,58.4928447025067,94074.418584051,1252639.05704606
"814","15252","MNCLSQ","Radiocarbon_33054",55,733.826820834529,94074.418584051,1252639.05704606
"815","15254","MNCHLH","Core top_33055",0,-29.851107152488,236972.432076886,1049095.51006458
"816","15254","MNCHLH","Ambrosia rise_33056",35,67.5449130864567,236972.432076886,1049095.51006458
"817","15256","MNOTCL","Core top_33057",0,-28.9923546404425,72526.2581222338,1136196.64939661
"818","15256","MNOTCL","Ambrosia rise_33058",35,74.233629160674,72526.2581222338,1136196.64939661
"819","15266","MNCVTL","Core top_33095",0,-27.0445440741558,182979.152403488,975467.605857048
"820","15266","MNCVTL","Settlement_33096",96.65,103.274874323618,182979.152403488,975467.605857048
"821","15270","MNHBLS","Annual laminations (v",11,-14.025858551169,103914.683005904,1263443.83081385
"822","15270","MNHBLS","Annual laminations (v",15,-10.0120267080107,103914.683005904,1263443.83081385
"823","15270","MNHBLS","Annual laminations (v",19,-6.01233766809122,103914.683005904,1263443.83081385
"824","15270","MNHBLS","Annual laminations (v",25,-0.0224505443273285,103914.683005904,1263443.83081385
"825","15270","MNHBLS","Annual laminations (v",29,4.07191563267535,103914.683005904,1263443.83081385
"826","15270","MNHBLS","Annual laminations (v",35,10.0328951806248,103914.683005904,1263443.83081385
"827","15270","MNHBLS","Annual laminations (v",41,15.8271514738406,103914.683005904,1263443.83081385
"828","15270","MNHBLS","Annual laminations (v",45,20.1261072289958,103914.683005904,1263443.83081385
"829","15270","MNHBLS","Annual laminations (v",51,25.6268378674971,103914.683005904,1263443.83081385
"830","15270","MNHBLS","Annual laminations (v",62,37.0999773564048,103914.683005904,1263443.83081385
"831","15270","MNHBLS","Annual laminations (v",70,45.166948537455,103914.683005904,1263443.83081385
"832","15270","MNHBLS","Annual laminations (v",74,48.9460445323687,103914.683005904,1263443.83081385
"833","15270","MNHBLS","Annual laminations (v",80,55.0225620739555,103914.683005904,1263443.83081385
"834","15270","MNHBLS","Annual laminations (v",86,61.059042518417,103914.683005904,1263443.83081385
"835","15270","MNHBLS","Annual laminations (v",90,64.9636116788923,103914.683005904,1263443.83081385
"836","15270","MNHBLS","Annual laminations (v",94,69.0012635375738,103914.683005904,1263443.83081385
"837","15270","MNHBLS","Annual laminations (v",100,74.8354985770219,103914.683005904,1263443.83081385
"838","15270","MNHBLS","Annual laminations (v",120,95.2932020942813,103914.683005904,1263443.83081385
"839","15270","MNHBLS","Annual laminations (v",130,105.080657596205,103914.683005904,1263443.83081385
"840","15270","MNHBLS","Annual laminations (v",140,115.020627517555,103914.683005904,1263443.83081385
"841","15270","MNHBLS","Annual laminations (v",150,125.093336458287,103914.683005904,1263443.83081385
"842","15270","MNHBLS","Annual laminations (v",160,134.845453382744,103914.683005904,1263443.83081385
"843","15270","MNHBLS","Annual laminations (v",170,145.103566066044,103914.683005904,1263443.83081385
"844","15270","MNHBLS","Annual laminations (v",180,154.951688296834,103914.683005904,1263443.83081385
"845","15270","MNHBLS","Annual laminations (v",190,164.875643935776,103914.683005904,1263443.83081385
"846","15270","MNHBLS","Annual laminations (v",200,175.013771415019,103914.683005904,1263443.83081385
"847","15270","MNHBLS","Annual laminations (v",208,183.181664874368,103914.683005904,1263443.83081385
"848","15270","MNHBLS","Annual laminations (v",218,192.937054261041,103914.683005904,1263443.83081385
"849","15270","MNHBLS","Annual laminations (v",228,202.897348169446,103914.683005904,1263443.83081385
"850","15270","MNHBLS","Annual laminations (v",243,218.485037796269,103914.683005904,1263443.83081385
"851","15270","MNHBLS","Annual laminations (v",248,223.845167398195,103914.683005904,1263443.83081385
"852","15273","MNWSSO","Core top_33145",720,-29.0832037601425,186355.283264272,866078.761291319
"853","15273","MNWSSO","Ambrosia rise_33146",802,99.8513574247898,186355.283264272,866078.761291319
"854","15294","MNHNLL","Core top_33214",758,-29.0403523611111,190736.788508905,987371.703300735
"855","15294","MNHNLL","Ambrosia rise_33215",840,111.907971568245,190736.788508905,987371.703300735
"856","15294","MNHNLL","Radiocarbon_33216",900,577.824996772614,190736.788508905,987371.703300735
"857","15294","MNHNLL","Radiocarbon_33217",970.5,1168.43523990639,190736.788508905,987371.703300735
"858","15294","MNHNLL","Radiocarbon_33218",1082.5,2574.35390835191,190736.788508905,987371.703300735
"859","15302","EMRICK","Core top_33229",0,-54.151111827398,490520.692090984,823240.980232732
"860","15302","EMRICK","Radiocarbon_33230",219.5,1090.22929188881,490520.692090984,823240.980232732
"861","15302","EMRICK","Radiocarbon_33231",442,3099.41060631911,490520.692090984,823240.980232732
"862","15302","EMRICK","Radiocarbon_33232",551,5027.48026094226,490520.692090984,823240.980232732
"863","15302","EMRICK","Radiocarbon_33233",684.9,7481.38081863005,490520.692090984,823240.980232732
"864","15302","EMRICK","Radiocarbon_33234",772,10028.7964414898,490520.692090984,823240.980232732
"865","15302","EMRICK","Radiocarbon_33235",879,13026.8127211531,490520.692090984,823240.980232732
"866","15309","ESOLDIER","Core top_39633",0,-29.000336702239,876365.341825624,1087833.89398106
"867","15309","ESOLDIER","Radiocarbon_39629",65,2896.68724167933,876365.341825624,1087833.89398106
"868","15309","ESOLDIER","Radiocarbon_39630",195,5929.48054814619,876365.341825624,1087833.89398106
"869","15309","ESOLDIER","Radiocarbon_39631",280,9101.70134966716,876365.341825624,1087833.89398106
"870","15309","ESOLDIER","Radiocarbon_39632",330,11085.51899424,876365.341825624,1087833.89398106
