"","x","y","cell","Alder","Ash","Basswood","Beech","Birch","Cedarjuniper","Cherry","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Poplar","Spruce","Tamarack","Walnut","Willow","TBDT","TNDT","TNET","Total"
"2634",317000,1142000,13073,0.00069605568264142,0.257593168721261,0.190909613225826,31.4535521921057,1.63821673508163,0.630167062558645,0.0023128926518606,0.143052555242733,0.477986881553627,0.002367186090902,0.109231274315264,0.140868304786614,0.0568011657302995,0.618869586911398,0.181939590395224,1.86589062678641,0.701143792409223,0.666179202762227,0.553082957936341,0.00886313208296683,0.00151493719416148,2.51883345566626,0.541956302730673,2.08883416147536,2.49345828253184
"2635",317000,1150000,12777,0.000645123403850502,0.176675074593458,0.16054610217267,34.2603458154168,1.22056789323924,0.416977315949191,0.00221679302441882,0.0836177323826673,0.340087838268938,0.00236247063617772,0.0897131984103848,0.339444405851797,0.0383786995933435,0.349561437222823,0.0950196959699019,1.93754133199925,0.568230648971626,0.584918324180318,0.352288155938926,0.00761789039245428,0.00148906666343148,1.99431486399787,0.348037382710698,1.86643564867123,2.44402295928669
"2636",317000,1158000,12481,0.00060737381890449,0.142984377077951,0.143555777160399,40.4831088483207,1.09015376285703,0.437016543685846,0.00211416213409843,0.0506232539642138,0.296429592428337,0.00235494400958425,0.0866326475168233,0.775410642926217,0.0256789330785617,0.292299589154073,0.0647817011306798,1.75190785839188,0.510830700544305,0.520554270381825,0.362297915459453,0.00668765384031962,0.00155731961021199,1.82356531814392,0.362233786335578,1.78263750314626,2.41011271057096
"2637",317000,1166000,12185,0.000606094994481031,0.154377843548889,0.162909758361012,49.2659104277134,1.20618556120101,0.584112486533688,0.00217365316614461,0.0400381063155912,0.324088850716302,0.00238745647834006,0.105040183254037,1.32423911514521,0.0209191449197449,0.353351934663895,0.0702179589002517,1.44874237835778,0.488921894726118,0.482030395183992,0.467933179407968,0.00749117109069669,0.00181246767091104,1.9876267642854,0.474329845876362,1.67601380789216,2.38134348776842
"2638",317000,1174000,11889,0.000629442666788965,0.183257482941806,0.196845960562328,57.6172388228707,1.40468411907003,0.790899000145028,0.00233011454045462,0.0396323732548848,0.382010351902533,0.00238159967976317,0.134132306010673,1.73307856897336,0.0175938139322564,0.428867298323223,0.0826298292278249,1.2805271197341,0.549239132786772,0.523660270293317,0.655286529373706,0.00905731503711052,0.00224814690800847,2.17473271477015,0.668342491906386,1.67193580501843,2.34976194188382
"2639",317000,1182000,11593,0.000624099793868514,0.117288859787288,0.146953882521969,65.2720372024705,1.11454629524103,0.483607151240632,0.00213461336266179,0.0381868784011139,0.269950865268479,0.00238295326759602,0.110727143508779,1.64412427225585,0.0121204433161955,0.253397955574797,0.0610376702852661,1.25643871672667,0.592297124414549,0.474094951676409,0.579912331358026,0.00747045231540698,0.0024589862300733,1.88836093933379,0.58781450049738,1.43374126183018,2.29955110025836
"2640",317000,1190000,11297,0.00066436885898391,0.0901247676960479,0.119518115728982,76.9271404559782,1.04286173117822,0.343076212705567,0.00208409964407534,0.0481323517978853,0.230177424317994,0.00258193873779679,0.100651418100039,1.25097483881174,0.00973384518640184,0.187014074946764,0.0587559636376086,1.83807046100236,0.697098471087399,0.528145122446884,0.603947448471943,0.00673420548401392,0.00275513569547925,1.68059830982272,0.605736750631138,1.43621552281658,2.23115636087017
"2641",317000,1198000,11001,0.000742447212081563,0.0663027650740746,0.0730347709041582,88.5664036606956,0.908173650755599,0.249519302977931,0.0019716845774596,0.0484394557559138,0.167399958399468,0.0025477091707158,0.122527948106443,1.09660829043913,0.0063678820069534,0.125703881218834,0.0436736126047054,2.22168238518381,0.550847155992607,0.468288238473335,0.550214258868566,0.0071603298750675,0.00290732200799475,1.40733830858684,0.55304198088667,1.33261243964426,2.14486887147803
"2642",317000,1206000,10705,0.000896735028319621,0.0582775401777684,0.054907104663948,96.1745510401107,0.90554792396425,0.252554832389763,0.00193308518809661,0.0487535273565857,0.150105651095837,0.00237568277197823,0.193663266704838,1.18745676277218,0.00480212306530355,0.111884019182725,0.037037670101006,2.5973690733693,0.406727310028301,0.445211611347444,0.522793359381511,0.00871236994714351,0.00309156561262713,1.26449372821357,0.52118426546993,1.34269354231678,2.04079738422896
"2643",317000,1214000,10409,0.00119370589016042,0.0512544200648473,0.0436635875466678,103.525643881346,0.955001733350055,0.268873842443243,0.00204830557725044,0.0533880282741805,0.146539639202482,0.00239364099296866,0.323799598712803,1.41332324782202,0.00439126857590397,0.105313092212823,0.0368339765798871,2.73729702873937,0.326459576546866,0.509769002883315,0.509043434872083,0.0106002081511464,0.0033334822766212,1.20973909806614,0.502382737494247,1.42791396490485,1.93764152734766
