"","name","ID","sigma","group"
"673","Chippewa Bog",3815,0.21,5
"674","Chippewa Bog",3816,0.24,5
"675","Chippewa Bog",3817,0.27,5
"676","Chippewa Bog",3818,0.03,6
"677","Chippewa Bog",3819,0.06,6
"678","Chippewa Bog",3820,0.09,6
"679","Chippewa Bog",3821,0.12,6
"680","Chippewa Bog",3822,0.15,6
"681","Chippewa Bog",3823,0.18,6
"682","Chippewa Bog",3824,0.21,6
"683","Chippewa Bog",3825,0.24,6
"684","Chippewa Bog",3826,0.27,6
"685","Chippewa Bog",3827,0.03,7
"686","Chippewa Bog",3828,0.06,7
"687","Chippewa Bog",3829,0.09,7
"688","Chippewa Bog",3830,0.12,7
"689","Chippewa Bog",3831,0.15,7
"690","Chippewa Bog",3832,0.18,7
"691","Chippewa Bog",3833,0.21,7
"692","Chippewa Bog",3834,0.24,7
"693","Chippewa Bog",3835,0.27,7
"694","Chippewa Bog",3836,0.03,8
"695","Chippewa Bog",3837,0.06,8
"696","Chippewa Bog",3838,0.09,8
"697","Chippewa Bog",3839,0.12,8
"698","Chippewa Bog",3840,0.15,8
"699","Chippewa Bog",3841,0.18,8
"700","Chippewa Bog",3842,0.21,8
"701","Chippewa Bog",3843,0.24,8
"702","Chippewa Bog",3844,0.27,8
"703","Chippewa Bog",3845,0.03,9
"704","Chippewa Bog",3846,0.06,9
"705","Chippewa Bog",3847,0.09,9
"706","Chippewa Bog",3848,0.12,9
"707","Chippewa Bog",3849,0.15,9
"708","Chippewa Bog",3850,0.18,9
"709","Chippewa Bog",3851,0.21,9
"710","Chippewa Bog",3852,0.24,9
"711","Chippewa Bog",3853,0.27,9
"712","Chippewa Bog",3854,0.03,10
"713","Chippewa Bog",3855,0.06,10
"714","Chippewa Bog",3856,0.09,10
"715","Chippewa Bog",3857,0.12,10
"716","Chippewa Bog",3858,0.15,10
"717","Chippewa Bog",3859,0.18,10
"718","Chippewa Bog",3860,0.21,10
"719","Chippewa Bog",3861,0.24,10
"720","Chippewa Bog",3862,0.27,10
"721","Crooked Lake",3863,0.03,1
"722","Crooked Lake",3864,0.06,1
"723","Crooked Lake",3865,0.09,1
"724","Crooked Lake",3866,0.12,1
"725","Crooked Lake",3867,0.15,1
"726","Crooked Lake",3868,0.18,1
"727","Crooked Lake",3869,0.21,1
"728","Crooked Lake",3870,0.24,1
"729","Crooked Lake",3871,0.27,1
"730","Crooked Lake",3872,0.03,2
"731","Crooked Lake",3873,0.06,2
"732","Crooked Lake",3874,0.09,2
"733","Crooked Lake",3875,0.12,2
"734","Crooked Lake",3876,0.15,2
"735","Crooked Lake",3877,0.18,2
"736","Crooked Lake",3878,0.21,2
"737","Crooked Lake",3879,0.24,2
"738","Crooked Lake",3880,0.27,2
"739","Crooked Lake",3881,0.03,3
"740","Crooked Lake",3882,0.06,3
"741","Crooked Lake",3883,0.09,3
"742","Crooked Lake",3884,0.12,3
"743","Crooked Lake",3885,0.15,3
"744","Crooked Lake",3886,0.18,3
"745","Crooked Lake",3887,0.21,3
"746","Crooked Lake",3888,0.24,3
"747","Crooked Lake",3889,0.27,3
"748","Crooked Lake",3890,0.03,4
"749","Crooked Lake",3891,0.06,4
"750","Crooked Lake",3892,0.09,4
"751","Crooked Lake",3893,0.12,4
"752","Crooked Lake",3894,0.15,4
"753","Crooked Lake",3895,0.18,4
"754","Crooked Lake",3896,0.21,4
"755","Crooked Lake",3897,0.24,4
"756","Crooked Lake",3898,0.27,4
"757","Crooked Lake",3899,0.03,5
"758","Crooked Lake",3900,0.06,5
"759","Crooked Lake",3901,0.09,5
"760","Crooked Lake",3902,0.12,5
"761","Crooked Lake",3903,0.15,5
"762","Crooked Lake",3904,0.18,5
"763","Crooked Lake",3905,0.21,5
"764","Crooked Lake",3906,0.24,5
"765","Crooked Lake",3907,0.27,5
"766","Crooked Lake",3908,0.03,6
"767","Crooked Lake",3909,0.06,6
"768","Crooked Lake",3910,0.09,6
"769","Crooked Lake",3911,0.12,6
"770","Crooked Lake",3912,0.15,6
"771","Crooked Lake",3913,0.18,6
"772","Crooked Lake",3914,0.21,6
"773","Crooked Lake",3915,0.24,6
"774","Crooked Lake",3916,0.27,6
"775","Crooked Lake",3917,0.03,7
"776","Crooked Lake",3918,0.06,7
"777","Crooked Lake",3919,0.09,7
"778","Crooked Lake",3920,0.12,7
"779","Crooked Lake",3921,0.15,7
"780","Crooked Lake",3922,0.18,7
"781","Crooked Lake",3923,0.21,7
"782","Crooked Lake",3924,0.24,7
"783","Crooked Lake",3925,0.27,7
"784","Crooked Lake",3926,0.03,8
"785","Crooked Lake",3927,0.06,8
"786","Crooked Lake",3928,0.09,8
"787","Crooked Lake",3929,0.12,8
"788","Crooked Lake",3930,0.15,8
"789","Crooked Lake",3931,0.18,8
"790","Crooked Lake",3932,0.21,8
"791","Crooked Lake",3933,0.24,8
"792","Crooked Lake",3934,0.27,8
"793","Crooked Lake",3935,0.03,9
"794","Crooked Lake",3936,0.06,9
"795","Crooked Lake",3937,0.09,9
"796","Crooked Lake",3938,0.12,9
"797","Crooked Lake",3939,0.15,9
"798","Crooked Lake",3940,0.18,9
"799","Crooked Lake",3941,0.21,9
"800","Crooked Lake",3942,0.24,9
"801","Crooked Lake",3943,0.27,9
"802","Crooked Lake",3944,0.03,10
"803","Crooked Lake",3945,0.06,10
"804","Crooked Lake",3946,0.09,10
"805","Crooked Lake",3947,0.12,10
"806","Crooked Lake",3948,0.15,10
"807","Crooked Lake",3949,0.18,10
"808","Crooked Lake",3950,0.21,10
"809","Crooked Lake",3951,0.24,10
"810","Crooked Lake",3952,0.27,10
"811","Cub Lake",3953,0.03,1
"812","Cub Lake",3954,0.06,1
"813","Cub Lake",3955,0.09,1
"814","Cub Lake",3956,0.12,1
"815","Cub Lake",3957,0.15,1
"816","Cub Lake",3958,0.18,1
"817","Cub Lake",3959,0.21,1
"818","Cub Lake",3960,0.24,1
"819","Cub Lake",3961,0.27,1
"820","Cub Lake",3962,0.03,2
"821","Cub Lake",3963,0.06,2
"822","Cub Lake",3964,0.09,2
"823","Cub Lake",3965,0.12,2
"824","Cub Lake",3966,0.15,2
"825","Cub Lake",3967,0.18,2
"826","Cub Lake",3968,0.21,2
"827","Cub Lake",3969,0.24,2
"828","Cub Lake",3970,0.27,2
"829","Cub Lake",3971,0.03,3
"830","Cub Lake",3972,0.06,3
"831","Cub Lake",3973,0.09,3
"832","Cub Lake",3974,0.12,3
"833","Cub Lake",3975,0.15,3
"834","Cub Lake",3976,0.18,3
"835","Cub Lake",3977,0.21,3
"836","Cub Lake",3978,0.24,3
"837","Cub Lake",3979,0.27,3
"838","Cub Lake",3980,0.03,4
"839","Cub Lake",3981,0.06,4
"840","Cub Lake",3982,0.09,4
"841","Cub Lake",3983,0.12,4
"842","Cub Lake",3984,0.15,4
"843","Cub Lake",3985,0.18,4
"844","Cub Lake",3986,0.21,4
"845","Cub Lake",3987,0.24,4
"846","Cub Lake",3988,0.27,4
"847","Cub Lake",3989,0.03,5
"848","Cub Lake",3990,0.06,5
"849","Cub Lake",3991,0.09,5
"850","Cub Lake",3992,0.12,5
"851","Cub Lake",3993,0.15,5
"852","Cub Lake",3994,0.18,5
"853","Cub Lake",3995,0.21,5
"854","Cub Lake",3996,0.24,5
"855","Cub Lake",3997,0.27,5
"856","Cub Lake",3998,0.03,6
"857","Cub Lake",3999,0.06,6
"858","Cub Lake",4000,0.09,6
"859","Cub Lake",4001,0.12,6
"860","Cub Lake",4002,0.15,6
"861","Cub Lake",4003,0.18,6
"862","Cub Lake",4004,0.21,6
"863","Cub Lake",4005,0.24,6
"864","Cub Lake",4006,0.27,6
"865","Cub Lake",4007,0.03,7
"866","Cub Lake",4008,0.06,7
"867","Cub Lake",4009,0.09,7
"868","Cub Lake",4010,0.12,7
"869","Cub Lake",4011,0.15,7
"870","Cub Lake",4012,0.18,7
"871","Cub Lake",4013,0.21,7
"872","Cub Lake",4014,0.24,7
"873","Cub Lake",4015,0.27,7
"874","Cub Lake",4016,0.03,8
"875","Cub Lake",4017,0.06,8
"876","Cub Lake",4018,0.09,8
"877","Cub Lake",4019,0.12,8
"878","Cub Lake",4020,0.15,8
"879","Cub Lake",4021,0.18,8
"880","Cub Lake",4022,0.21,8
"881","Cub Lake",4023,0.24,8
"882","Cub Lake",4024,0.27,8
"883","Cub Lake",4025,0.03,9
"884","Cub Lake",4026,0.06,9
"885","Cub Lake",4027,0.09,9
"886","Cub Lake",4028,0.12,9
"887","Cub Lake",4029,0.15,9
"888","Cub Lake",4030,0.18,9
"889","Cub Lake",4031,0.21,9
"890","Cub Lake",4032,0.24,9
"891","Cub Lake",4033,0.27,9
"892","Cub Lake",4034,0.03,10
"893","Cub Lake",4035,0.06,10
"894","Cub Lake",4036,0.09,10
"895","Cub Lake",4037,0.12,10
"896","Cub Lake",4038,0.15,10
"897","Cub Lake",4039,0.18,10
"898","Cub Lake",4040,0.21,10
"899","Cub Lake",4041,0.24,10
"900","Cub Lake",4042,0.27,10
"901","Demont Lake",4043,0.03,1
"902","Demont Lake",4044,0.06,1
"903","Demont Lake",4045,0.09,1
"904","Demont Lake",4046,0.12,1
"905","Demont Lake",4047,0.15,1
"906","Demont Lake",4048,0.18,1
"907","Demont Lake",4049,0.21,1
"908","Demont Lake",4050,0.24,1
"909","Demont Lake",4051,0.27,1
"910","Demont Lake",4052,0.03,2
"911","Demont Lake",4053,0.06,2
"912","Demont Lake",4054,0.09,2
"913","Demont Lake",4055,0.12,2
"914","Demont Lake",4056,0.15,2
"915","Demont Lake",4057,0.18,2
"916","Demont Lake",4058,0.21,2
"917","Demont Lake",4059,0.24,2
"918","Demont Lake",4060,0.27,2
"919","Demont Lake",4061,0.03,3
"920","Demont Lake",4062,0.06,3
"921","Demont Lake",4063,0.09,3
"922","Demont Lake",4064,0.12,3
"923","Demont Lake",4065,0.15,3
"924","Demont Lake",4066,0.18,3
"925","Demont Lake",4067,0.21,3
"926","Demont Lake",4068,0.24,3
"927","Demont Lake",4069,0.27,3
"928","Demont Lake",4070,0.03,4
"929","Demont Lake",4071,0.06,4
"930","Demont Lake",4072,0.09,4
"931","Demont Lake",4073,0.12,4
"932","Demont Lake",4074,0.15,4
"933","Demont Lake",4075,0.18,4
"934","Demont Lake",4076,0.21,4
"935","Demont Lake",4077,0.24,4
"936","Demont Lake",4078,0.27,4
"937","Demont Lake",4079,0.03,5
"938","Demont Lake",4080,0.06,5
"939","Demont Lake",4081,0.09,5
"940","Demont Lake",4082,0.12,5
"941","Demont Lake",4083,0.15,5
"942","Demont Lake",4084,0.18,5
"943","Demont Lake",4085,0.21,5
"944","Demont Lake",4086,0.24,5
"945","Demont Lake",4087,0.27,5
"946","Demont Lake",4088,0.03,6
"947","Demont Lake",4089,0.06,6
"948","Demont Lake",4090,0.09,6
"949","Demont Lake",4091,0.12,6
"950","Demont Lake",4092,0.15,6
"951","Demont Lake",4093,0.18,6
"952","Demont Lake",4094,0.21,6
"953","Demont Lake",4095,0.24,6
"954","Demont Lake",4096,0.27,6
"955","Demont Lake",4097,0.03,7
"956","Demont Lake",4098,0.06,7
"957","Demont Lake",4099,0.09,7
"958","Demont Lake",4100,0.12,7
"959","Demont Lake",4101,0.15,7
"960","Demont Lake",4102,0.18,7
"961","Demont Lake",4103,0.21,7
"962","Demont Lake",4104,0.24,7
"963","Demont Lake",4105,0.27,7
"964","Demont Lake",4106,0.03,8
"965","Demont Lake",4107,0.06,8
"966","Demont Lake",4108,0.09,8
"967","Demont Lake",4109,0.12,8
"968","Demont Lake",4110,0.15,8
"969","Demont Lake",4111,0.18,8
"970","Demont Lake",4112,0.21,8
"971","Demont Lake",4113,0.24,8
"972","Demont Lake",4114,0.27,8
"973","Demont Lake",4115,0.03,9
"974","Demont Lake",4116,0.06,9
"975","Demont Lake",4117,0.09,9
"976","Demont Lake",4118,0.12,9
"977","Demont Lake",4119,0.15,9
"978","Demont Lake",4120,0.18,9
"979","Demont Lake",4121,0.21,9
"980","Demont Lake",4122,0.24,9
"981","Demont Lake",4123,0.27,9
"982","Demont Lake",4124,0.03,10
"983","Demont Lake",4125,0.06,10
"984","Demont Lake",4126,0.09,10
"985","Demont Lake",4127,0.12,10
"986","Demont Lake",4128,0.15,10
"987","Demont Lake",4129,0.18,10
"988","Demont Lake",4130,0.21,10
"989","Demont Lake",4131,0.24,10
"990","Demont Lake",4132,0.27,10
"991","Devils Lake",4133,0.03,1
"992","Devils Lake",4134,0.06,1
"993","Devils Lake",4135,0.09,1
"994","Devils Lake",4136,0.12,1
"995","Devils Lake",4137,0.15,1
"996","Devils Lake",4138,0.18,1
"997","Devils Lake",4139,0.21,1
"998","Devils Lake",4140,0.24,1
"999","Devils Lake",4141,0.27,1
"1000","Devils Lake",4142,0.03,2
"1001","Devils Lake",4143,0.06,2
"1002","Devils Lake",4144,0.09,2
"1003","Devils Lake",4145,0.12,2
"1004","Devils Lake",4146,0.15,2
"1005","Devils Lake",4147,0.18,2
"1006","Devils Lake",4148,0.21,2
"1007","Devils Lake",4149,0.24,2
"1008","Devils Lake",4150,0.27,2
"1009","Devils Lake",4151,0.03,3
"1010","Devils Lake",4152,0.06,3
"1011","Devils Lake",4153,0.09,3
"1012","Devils Lake",4154,0.12,3
"1013","Devils Lake",4155,0.15,3
"1014","Devils Lake",4156,0.18,3
"1015","Devils Lake",4157,0.21,3
"1016","Devils Lake",4158,0.24,3
"1017","Devils Lake",4159,0.27,3
"1018","Devils Lake",4160,0.03,4
"1019","Devils Lake",4161,0.06,4
"1020","Devils Lake",4162,0.09,4
"1021","Devils Lake",4163,0.12,4
"1022","Devils Lake",4164,0.15,4
"1023","Devils Lake",4165,0.18,4
"1024","Devils Lake",4166,0.21,4
"1025","Devils Lake",4167,0.24,4
"1026","Devils Lake",4168,0.27,4
"1027","Devils Lake",4169,0.03,5
"1028","Devils Lake",4170,0.06,5
"1029","Devils Lake",4171,0.09,5
"1030","Devils Lake",4172,0.12,5
"1031","Devils Lake",4173,0.15,5
"1032","Devils Lake",4174,0.18,5
"1033","Devils Lake",4175,0.21,5
"1034","Devils Lake",4176,0.24,5
"1035","Devils Lake",4177,0.27,5
"1036","Devils Lake",4178,0.03,6
"1037","Devils Lake",4179,0.06,6
"1038","Devils Lake",4180,0.09,6
"1039","Devils Lake",4181,0.12,6
"1040","Devils Lake",4182,0.15,6
"1041","Devils Lake",4183,0.18,6
"1042","Devils Lake",4184,0.21,6
"1043","Devils Lake",4185,0.24,6
"1044","Devils Lake",4186,0.27,6
"1045","Devils Lake",4187,0.03,7
"1046","Devils Lake",4188,0.06,7
"1047","Devils Lake",4189,0.09,7
"1048","Devils Lake",4190,0.12,7
"1049","Devils Lake",4191,0.15,7
"1050","Devils Lake",4192,0.18,7
"1051","Devils Lake",4193,0.21,7
"1052","Devils Lake",4194,0.24,7
"1053","Devils Lake",4195,0.27,7
"1054","Devils Lake",4196,0.03,8
"1055","Devils Lake",4197,0.06,8
"1056","Devils Lake",4198,0.09,8
"1057","Devils Lake",4199,0.12,8
"1058","Devils Lake",4200,0.15,8
"1059","Devils Lake",4201,0.18,8
"1060","Devils Lake",4202,0.21,8
"1061","Devils Lake",4203,0.24,8
"1062","Devils Lake",4204,0.27,8
"1063","Devils Lake",4205,0.03,9
"1064","Devils Lake",4206,0.06,9
"1065","Devils Lake",4207,0.09,9
"1066","Devils Lake",4208,0.12,9
"1067","Devils Lake",4209,0.15,9
"1068","Devils Lake",4210,0.18,9
"1069","Devils Lake",4211,0.21,9
"1070","Devils Lake",4212,0.24,9
"1071","Devils Lake",4213,0.27,9
"1072","Devils Lake",4214,0.03,10
"1073","Devils Lake",4215,0.06,10
"1074","Devils Lake",4216,0.09,10
"1075","Devils Lake",4217,0.12,10
"1076","Devils Lake",4218,0.15,10
"1077","Devils Lake",4219,0.18,10
"1078","Devils Lake",4220,0.21,10
"1079","Devils Lake",4221,0.24,10
"1080","Devils Lake",4222,0.27,10
"1081","East Soldier Lake",4223,0.03,1
"1082","East Soldier Lake",4224,0.06,1
"1083","East Soldier Lake",4225,0.09,1
"1084","East Soldier Lake",4226,0.12,1
"1085","East Soldier Lake",4227,0.15,1
"1086","East Soldier Lake",4228,0.18,1
"1087","East Soldier Lake",4229,0.21,1
"1088","East Soldier Lake",4230,0.24,1
"1089","East Soldier Lake",4231,0.27,1
"1090","East Soldier Lake",4232,0.03,2
"1091","East Soldier Lake",4233,0.06,2
"1092","East Soldier Lake",4234,0.09,2
"1093","East Soldier Lake",4235,0.12,2
"1094","East Soldier Lake",4236,0.15,2
"1095","East Soldier Lake",4237,0.18,2
"1096","East Soldier Lake",4238,0.21,2
"1097","East Soldier Lake",4239,0.24,2
"1098","East Soldier Lake",4240,0.27,2
"1099","East Soldier Lake",4241,0.03,3
"1100","East Soldier Lake",4242,0.06,3
"1101","East Soldier Lake",4243,0.09,3
"1102","East Soldier Lake",4244,0.12,3
"1103","East Soldier Lake",4245,0.15,3
"1104","East Soldier Lake",4246,0.18,3
"1105","East Soldier Lake",4247,0.21,3
"1106","East Soldier Lake",4248,0.24,3
"1107","East Soldier Lake",4249,0.27,3
"1108","East Soldier Lake",4250,0.03,4
"1109","East Soldier Lake",4251,0.06,4
"1110","East Soldier Lake",4252,0.09,4
"1111","East Soldier Lake",4253,0.12,4
"1112","East Soldier Lake",4254,0.15,4
"1113","East Soldier Lake",4255,0.18,4
"1114","East Soldier Lake",4256,0.21,4
"1115","East Soldier Lake",4257,0.24,4
"1116","East Soldier Lake",4258,0.27,4
"1117","East Soldier Lake",4259,0.03,5
"1118","East Soldier Lake",4260,0.06,5
"1119","East Soldier Lake",4261,0.09,5
"1120","East Soldier Lake",4262,0.12,5
"1121","East Soldier Lake",4263,0.15,5
"1122","East Soldier Lake",4264,0.18,5
"1123","East Soldier Lake",4265,0.21,5
"1124","East Soldier Lake",4266,0.24,5
"1125","East Soldier Lake",4267,0.27,5
"1126","East Soldier Lake",4268,0.03,6
"1127","East Soldier Lake",4269,0.06,6
"1128","East Soldier Lake",4270,0.09,6
"1129","East Soldier Lake",4271,0.12,6
"1130","East Soldier Lake",4272,0.15,6
"1131","East Soldier Lake",4273,0.18,6
"1132","East Soldier Lake",4274,0.21,6
"1133","East Soldier Lake",4275,0.24,6
"1134","East Soldier Lake",4276,0.27,6
"1135","East Soldier Lake",4277,0.03,7
"1136","East Soldier Lake",4278,0.06,7
"1137","East Soldier Lake",4279,0.09,7
"1138","East Soldier Lake",4280,0.12,7
"1139","East Soldier Lake",4281,0.15,7
"1140","East Soldier Lake",4282,0.18,7
"1141","East Soldier Lake",4283,0.21,7
"1142","East Soldier Lake",4284,0.24,7
"1143","East Soldier Lake",4285,0.27,7
"1144","East Soldier Lake",4286,0.03,8
"1145","East Soldier Lake",4287,0.06,8
"1146","East Soldier Lake",4288,0.09,8
"1147","East Soldier Lake",4289,0.12,8
"1148","East Soldier Lake",4290,0.15,8
"1149","East Soldier Lake",4291,0.18,8
"1150","East Soldier Lake",4292,0.21,8
"1151","East Soldier Lake",4293,0.24,8
"1152","East Soldier Lake",4294,0.27,8
"1153","East Soldier Lake",4295,0.03,9
"1154","East Soldier Lake",4296,0.06,9
"1155","East Soldier Lake",4297,0.09,9
"1156","East Soldier Lake",4298,0.12,9
"1157","East Soldier Lake",4299,0.15,9
"1158","East Soldier Lake",4300,0.18,9
"1159","East Soldier Lake",4301,0.21,9
"1160","East Soldier Lake",4302,0.24,9
"1161","East Soldier Lake",4303,0.27,9
"1162","East Soldier Lake",4304,0.03,10
"1163","East Soldier Lake",4305,0.06,10
"1164","East Soldier Lake",4306,0.09,10
"1165","East Soldier Lake",4307,0.12,10
"1166","East Soldier Lake",4308,0.15,10
"1167","East Soldier Lake",4309,0.18,10
"1168","East Soldier Lake",4310,0.21,10
"1169","East Soldier Lake",4311,0.24,10
"1170","East Soldier Lake",4312,0.27,10
"1171","Emrick Lake",4313,0.03,1
"1172","Emrick Lake",4314,0.06,1
"1173","Emrick Lake",4315,0.09,1
"1174","Emrick Lake",4316,0.12,1
"1175","Emrick Lake",4317,0.15,1
"1176","Emrick Lake",4318,0.18,1
"1177","Emrick Lake",4319,0.21,1
"1178","Emrick Lake",4320,0.24,1
"1179","Emrick Lake",4321,0.27,1
"1180","Emrick Lake",4322,0.03,2
"1181","Emrick Lake",4323,0.06,2
"1182","Emrick Lake",4324,0.09,2
"1183","Emrick Lake",4325,0.12,2
"1184","Emrick Lake",4326,0.15,2
"1185","Emrick Lake",4327,0.18,2
"1186","Emrick Lake",4328,0.21,2
"1187","Emrick Lake",4329,0.24,2
"1188","Emrick Lake",4330,0.27,2
"1189","Emrick Lake",4331,0.03,3
"1190","Emrick Lake",4332,0.06,3
"1191","Emrick Lake",4333,0.09,3
"1192","Emrick Lake",4334,0.12,3
"1193","Emrick Lake",4335,0.15,3
"1194","Emrick Lake",4336,0.18,3
"1195","Emrick Lake",4337,0.21,3
"1196","Emrick Lake",4338,0.24,3
"1197","Emrick Lake",4339,0.27,3
"1198","Emrick Lake",4340,0.03,4
"1199","Emrick Lake",4341,0.06,4
"1200","Emrick Lake",4342,0.09,4
"1201","Emrick Lake",4343,0.12,4
"1202","Emrick Lake",4344,0.15,4
"1203","Emrick Lake",4345,0.18,4
"1204","Emrick Lake",4346,0.21,4
"1205","Emrick Lake",4347,0.24,4
"1206","Emrick Lake",4348,0.27,4
"1207","Emrick Lake",4349,0.03,5
"1208","Emrick Lake",4350,0.06,5
"1209","Emrick Lake",4351,0.09,5
"1210","Emrick Lake",4352,0.12,5
"1211","Emrick Lake",4353,0.15,5
"1212","Emrick Lake",4354,0.18,5
"1213","Emrick Lake",4355,0.21,5
"1214","Emrick Lake",4356,0.24,5
"1215","Emrick Lake",4357,0.27,5
"1216","Emrick Lake",4358,0.03,6
"1217","Emrick Lake",4359,0.06,6
"1218","Emrick Lake",4360,0.09,6
"1219","Emrick Lake",4361,0.12,6
"1220","Emrick Lake",4362,0.15,6
"1221","Emrick Lake",4363,0.18,6
"1222","Emrick Lake",4364,0.21,6
"1223","Emrick Lake",4365,0.24,6
"1224","Emrick Lake",4366,0.27,6
"1225","Emrick Lake",4367,0.03,7
"1226","Emrick Lake",4368,0.06,7
"1227","Emrick Lake",4369,0.09,7
"1228","Emrick Lake",4370,0.12,7
"1229","Emrick Lake",4371,0.15,7
"1230","Emrick Lake",4372,0.18,7
"1231","Emrick Lake",4373,0.21,7
"1232","Emrick Lake",4374,0.24,7
"1233","Emrick Lake",4375,0.27,7
"1234","Emrick Lake",4376,0.03,8
"1235","Emrick Lake",4377,0.06,8
"1236","Emrick Lake",4378,0.09,8
"1237","Emrick Lake",4379,0.12,8
"1238","Emrick Lake",4380,0.15,8
"1239","Emrick Lake",4381,0.18,8
"1240","Emrick Lake",4382,0.21,8
"1241","Emrick Lake",4383,0.24,8
"1242","Emrick Lake",4384,0.27,8
"1243","Emrick Lake",4385,0.03,9
"1244","Emrick Lake",4386,0.06,9
"1245","Emrick Lake",4387,0.09,9
"1246","Emrick Lake",4388,0.12,9
"1247","Emrick Lake",4389,0.15,9
"1248","Emrick Lake",4390,0.18,9
"1249","Emrick Lake",4391,0.21,9
"1250","Emrick Lake",4392,0.24,9
"1251","Emrick Lake",4393,0.27,9
"1252","Emrick Lake",4394,0.03,10
"1253","Emrick Lake",4395,0.06,10
"1254","Emrick Lake",4396,0.09,10
"1255","Emrick Lake",4397,0.12,10
"1256","Emrick Lake",4398,0.15,10
"1257","Emrick Lake",4399,0.18,10
"1258","Emrick Lake",4400,0.21,10
"1259","Emrick Lake",4401,0.24,10
"1260","Emrick Lake",4402,0.27,10
"1261","Frains Lake",4403,0.03,1
"1262","Frains Lake",4404,0.06,1
"1263","Frains Lake",4405,0.09,1
"1264","Frains Lake",4406,0.12,1
"1265","Frains Lake",4407,0.15,1
"1266","Frains Lake",4408,0.18,1
"1267","Frains Lake",4409,0.21,1
"1268","Frains Lake",4410,0.24,1
"1269","Frains Lake",4411,0.27,1
"1270","Frains Lake",4412,0.03,2
"1271","Frains Lake",4413,0.06,2
"1272","Frains Lake",4414,0.09,2
"1273","Frains Lake",4415,0.12,2
"1274","Frains Lake",4416,0.15,2
"1275","Frains Lake",4417,0.18,2
"1276","Frains Lake",4418,0.21,2
"1277","Frains Lake",4419,0.24,2
"1278","Frains Lake",4420,0.27,2
"1279","Frains Lake",4421,0.03,3
"1280","Frains Lake",4422,0.06,3
"1281","Frains Lake",4423,0.09,3
"1282","Frains Lake",4424,0.12,3
"1283","Frains Lake",4425,0.15,3
"1284","Frains Lake",4426,0.18,3
"1285","Frains Lake",4427,0.21,3
"1286","Frains Lake",4428,0.24,3
"1287","Frains Lake",4429,0.27,3
"1288","Frains Lake",4430,0.03,4
"1289","Frains Lake",4431,0.06,4
"1290","Frains Lake",4432,0.09,4
"1291","Frains Lake",4433,0.12,4
"1292","Frains Lake",4434,0.15,4
"1293","Frains Lake",4435,0.18,4
"1294","Frains Lake",4436,0.21,4
"1295","Frains Lake",4437,0.24,4
"1296","Frains Lake",4438,0.27,4
"1297","Frains Lake",4439,0.03,5
"1298","Frains Lake",4440,0.06,5
"1299","Frains Lake",4441,0.09,5
"1300","Frains Lake",4442,0.12,5
"1301","Frains Lake",4443,0.15,5
"1302","Frains Lake",4444,0.18,5
"1303","Frains Lake",4445,0.21,5
"1304","Frains Lake",4446,0.24,5
"1305","Frains Lake",4447,0.27,5
"1306","Frains Lake",4448,0.03,6
"1307","Frains Lake",4449,0.06,6
"1308","Frains Lake",4450,0.09,6
"1309","Frains Lake",4451,0.12,6
"1310","Frains Lake",4452,0.15,6
"1311","Frains Lake",4453,0.18,6
"1312","Frains Lake",4454,0.21,6
"1313","Frains Lake",4455,0.24,6
"1314","Frains Lake",4456,0.27,6
"1315","Frains Lake",4457,0.03,7
"1316","Frains Lake",4458,0.06,7
"1317","Frains Lake",4459,0.09,7
"1318","Frains Lake",4460,0.12,7
"1319","Frains Lake",4461,0.15,7
"1320","Frains Lake",4462,0.18,7
"1321","Frains Lake",4463,0.21,7
"1322","Frains Lake",4464,0.24,7
"1323","Frains Lake",4465,0.27,7
"1324","Frains Lake",4466,0.03,8
"1325","Frains Lake",4467,0.06,8
"1326","Frains Lake",4468,0.09,8
"1327","Frains Lake",4469,0.12,8
"1328","Frains Lake",4470,0.15,8
"1329","Frains Lake",4471,0.18,8
"1330","Frains Lake",4472,0.21,8
"1331","Frains Lake",4473,0.24,8
"1332","Frains Lake",4474,0.27,8
"1333","Frains Lake",4475,0.03,9
"1334","Frains Lake",4476,0.06,9
"1335","Frains Lake",4477,0.09,9
"1336","Frains Lake",4478,0.12,9
"1337","Frains Lake",4479,0.15,9
"1338","Frains Lake",4480,0.18,9
"1339","Frains Lake",4481,0.21,9
"1340","Frains Lake",4482,0.24,9
"1341","Frains Lake",4483,0.27,9
"1342","Frains Lake",4484,0.03,10
"1343","Frains Lake",4485,0.06,10
"1344","Frains Lake",4486,0.09,10
"1345","Frains Lake",4487,0.12,10
"1346","Frains Lake",4488,0.15,10
"1347","Frains Lake",4489,0.18,10
"1348","Frains Lake",4490,0.21,10
"1349","Frains Lake",4491,0.24,10
"1350","Frains Lake",4492,0.27,10
"1351","Gass Lake",4493,0.03,1
"1352","Gass Lake",4494,0.06,1
"1353","Gass Lake",4495,0.09,1
"1354","Gass Lake",4496,0.12,1
"1355","Gass Lake",4497,0.15,1
"1356","Gass Lake",4498,0.18,1
"1357","Gass Lake",4499,0.21,1
"1358","Gass Lake",4500,0.24,1
"1359","Gass Lake",4501,0.27,1
"1360","Gass Lake",4502,0.03,2
"1361","Gass Lake",4503,0.06,2
